"Filename","target","category","speaker","fold"
"3_yweweler_49.wav","3","trois","yweweler","9"
"3_yweweler_4.wav","3","trois","yweweler","4"
"3_yweweler_5.wav","3","trois","yweweler","5"
"3_yweweler_6.wav","3","trois","yweweler","6"
"3_yweweler_7.wav","3","trois","yweweler","7"
"3_yweweler_8.wav","3","trois","yweweler","8"
"3_yweweler_9.wav","3","trois","yweweler","9"
"4_george_0.wav","4","quatre","george","0"
"4_george_10.wav","4","quatre","george","0"
"4_george_11.wav","4","quatre","george","1"
"4_george_12.wav","4","quatre","george","2"
"4_george_13.wav","4","quatre","george","3"
"4_george_14.wav","4","quatre","george","4"
"4_george_15.wav","4","quatre","george","5"
"4_george_16.wav","4","quatre","george","6"
"4_george_17.wav","4","quatre","george","7"
"4_george_18.wav","4","quatre","george","8"
"4_george_19.wav","4","quatre","george","9"
"4_george_1.wav","4","quatre","george","1"
"4_george_20.wav","4","quatre","george","0"
"4_george_21.wav","4","quatre","george","1"
"4_george_22.wav","4","quatre","george","2"
"4_george_23.wav","4","quatre","george","3"
"4_george_24.wav","4","quatre","george","4"
"4_george_25.wav","4","quatre","george","5"
"4_george_26.wav","4","quatre","george","6"
"4_george_27.wav","4","quatre","george","7"
"4_george_28.wav","4","quatre","george","8"
"4_george_29.wav","4","quatre","george","9"
"4_george_2.wav","4","quatre","george","2"
"4_george_30.wav","4","quatre","george","0"
"4_george_31.wav","4","quatre","george","1"
"4_george_32.wav","4","quatre","george","2"
"4_george_33.wav","4","quatre","george","3"
"4_george_34.wav","4","quatre","george","4"
"4_george_35.wav","4","quatre","george","5"
"4_george_36.wav","4","quatre","george","6"
"4_george_37.wav","4","quatre","george","7"
"4_george_38.wav","4","quatre","george","8"
"4_george_39.wav","4","quatre","george","9"
"4_george_3.wav","4","quatre","george","3"
"4_george_40.wav","4","quatre","george","0"
"4_george_41.wav","4","quatre","george","1"
"4_george_42.wav","4","quatre","george","2"
"4_george_43.wav","4","quatre","george","3"
"4_george_44.wav","4","quatre","george","4"
"4_george_45.wav","4","quatre","george","5"
"4_george_46.wav","4","quatre","george","6"
"4_george_47.wav","4","quatre","george","7"
"4_george_48.wav","4","quatre","george","8"
"4_george_49.wav","4","quatre","george","9"
"4_george_4.wav","4","quatre","george","4"
"4_george_5.wav","4","quatre","george","5"
"4_george_6.wav","4","quatre","george","6"
"4_george_7.wav","4","quatre","george","7"
"4_george_8.wav","4","quatre","george","8"
"4_george_9.wav","4","quatre","george","9"
"4_jackson_0.wav","4","quatre","jackson","0"
"4_jackson_10.wav","4","quatre","jackson","0"
"4_jackson_11.wav","4","quatre","jackson","1"
"4_jackson_12.wav","4","quatre","jackson","2"
"4_jackson_13.wav","4","quatre","jackson","3"
"4_jackson_14.wav","4","quatre","jackson","4"
"4_jackson_15.wav","4","quatre","jackson","5"
"4_jackson_16.wav","4","quatre","jackson","6"
"4_jackson_17.wav","4","quatre","jackson","7"
"4_jackson_18.wav","4","quatre","jackson","8"
"4_jackson_19.wav","4","quatre","jackson","9"
"4_jackson_1.wav","4","quatre","jackson","1"
"4_jackson_20.wav","4","quatre","jackson","0"
"4_jackson_21.wav","4","quatre","jackson","1"
"4_jackson_22.wav","4","quatre","jackson","2"
"4_jackson_23.wav","4","quatre","jackson","3"
"4_jackson_24.wav","4","quatre","jackson","4"
"4_jackson_25.wav","4","quatre","jackson","5"
"4_jackson_26.wav","4","quatre","jackson","6"
"4_jackson_27.wav","4","quatre","jackson","7"
"4_jackson_28.wav","4","quatre","jackson","8"
"4_jackson_29.wav","4","quatre","jackson","9"
"4_jackson_2.wav","4","quatre","jackson","2"
"4_jackson_30.wav","4","quatre","jackson","0"
"4_jackson_31.wav","4","quatre","jackson","1"
"4_jackson_32.wav","4","quatre","jackson","2"
"4_jackson_33.wav","4","quatre","jackson","3"
"4_jackson_34.wav","4","quatre","jackson","4"
"4_jackson_35.wav","4","quatre","jackson","5"
"4_jackson_36.wav","4","quatre","jackson","6"
"4_jackson_37.wav","4","quatre","jackson","7"
"4_jackson_38.wav","4","quatre","jackson","8"
"4_jackson_39.wav","4","quatre","jackson","9"
"4_jackson_3.wav","4","quatre","jackson","3"
"4_jackson_40.wav","4","quatre","jackson","0"
"4_jackson_41.wav","4","quatre","jackson","1"
"4_jackson_42.wav","4","quatre","jackson","2"
"4_jackson_43.wav","4","quatre","jackson","3"
"4_jackson_44.wav","4","quatre","jackson","4"
"4_jackson_45.wav","4","quatre","jackson","5"
"4_jackson_46.wav","4","quatre","jackson","6"
"4_jackson_47.wav","4","quatre","jackson","7"
"4_jackson_48.wav","4","quatre","jackson","8"
"4_jackson_49.wav","4","quatre","jackson","9"
"4_jackson_4.wav","4","quatre","jackson","4"
"4_jackson_5.wav","4","quatre","jackson","5"
"4_jackson_6.wav","4","quatre","jackson","6"
"4_jackson_7.wav","4","quatre","jackson","7"
"4_jackson_8.wav","4","quatre","jackson","8"
"4_jackson_9.wav","4","quatre","jackson","9"
"4_lucas_0.wav","4","quatre","lucas","0"
"4_lucas_10.wav","4","quatre","lucas","0"
"4_lucas_11.wav","4","quatre","lucas","1"
"4_lucas_12.wav","4","quatre","lucas","2"
"4_lucas_13.wav","4","quatre","lucas","3"
"4_lucas_14.wav","4","quatre","lucas","4"
"4_lucas_15.wav","4","quatre","lucas","5"
"4_lucas_16.wav","4","quatre","lucas","6"
"4_lucas_17.wav","4","quatre","lucas","7"
"4_lucas_18.wav","4","quatre","lucas","8"
"4_lucas_19.wav","4","quatre","lucas","9"
"4_lucas_1.wav","4","quatre","lucas","1"
"4_lucas_20.wav","4","quatre","lucas","0"
"4_lucas_21.wav","4","quatre","lucas","1"
"4_lucas_22.wav","4","quatre","lucas","2"
"4_lucas_23.wav","4","quatre","lucas","3"
"4_lucas_24.wav","4","quatre","lucas","4"
"4_lucas_25.wav","4","quatre","lucas","5"
"4_lucas_26.wav","4","quatre","lucas","6"
"4_lucas_27.wav","4","quatre","lucas","7"
"4_lucas_28.wav","4","quatre","lucas","8"
"4_lucas_29.wav","4","quatre","lucas","9"
"4_lucas_2.wav","4","quatre","lucas","2"
"4_lucas_30.wav","4","quatre","lucas","0"
"4_lucas_31.wav","4","quatre","lucas","1"
"4_lucas_32.wav","4","quatre","lucas","2"
"4_lucas_33.wav","4","quatre","lucas","3"
"4_lucas_34.wav","4","quatre","lucas","4"
"4_lucas_35.wav","4","quatre","lucas","5"
"4_lucas_36.wav","4","quatre","lucas","6"
"4_lucas_37.wav","4","quatre","lucas","7"
"4_lucas_38.wav","4","quatre","lucas","8"
"4_lucas_39.wav","4","quatre","lucas","9"
"4_lucas_3.wav","4","quatre","lucas","3"
"4_lucas_40.wav","4","quatre","lucas","0"
"4_lucas_41.wav","4","quatre","lucas","1"
"4_lucas_42.wav","4","quatre","lucas","2"
"4_lucas_43.wav","4","quatre","lucas","3"
"4_lucas_44.wav","4","quatre","lucas","4"
"4_lucas_45.wav","4","quatre","lucas","5"
"4_lucas_46.wav","4","quatre","lucas","6"
"4_lucas_47.wav","4","quatre","lucas","7"
"4_lucas_48.wav","4","quatre","lucas","8"
"4_lucas_49.wav","4","quatre","lucas","9"
"4_lucas_4.wav","4","quatre","lucas","4"
"4_lucas_5.wav","4","quatre","lucas","5"
"4_lucas_6.wav","4","quatre","lucas","6"
"4_lucas_7.wav","4","quatre","lucas","7"
"4_lucas_8.wav","4","quatre","lucas","8"
"4_lucas_9.wav","4","quatre","lucas","9"
"4_nicolas_0.wav","4","quatre","nicolas","0"
"4_nicolas_10.wav","4","quatre","nicolas","0"
"4_nicolas_11.wav","4","quatre","nicolas","1"
"4_nicolas_12.wav","4","quatre","nicolas","2"
"4_nicolas_13.wav","4","quatre","nicolas","3"
"4_nicolas_14.wav","4","quatre","nicolas","4"
"4_nicolas_15.wav","4","quatre","nicolas","5"
"4_nicolas_16.wav","4","quatre","nicolas","6"
"4_nicolas_17.wav","4","quatre","nicolas","7"
"4_nicolas_18.wav","4","quatre","nicolas","8"
"4_nicolas_19.wav","4","quatre","nicolas","9"
"4_nicolas_1.wav","4","quatre","nicolas","1"
"4_nicolas_20.wav","4","quatre","nicolas","0"
"4_nicolas_21.wav","4","quatre","nicolas","1"
"4_nicolas_22.wav","4","quatre","nicolas","2"
"4_nicolas_23.wav","4","quatre","nicolas","3"
"4_nicolas_24.wav","4","quatre","nicolas","4"
"4_nicolas_25.wav","4","quatre","nicolas","5"
"4_nicolas_26.wav","4","quatre","nicolas","6"
"4_nicolas_27.wav","4","quatre","nicolas","7"
"4_nicolas_28.wav","4","quatre","nicolas","8"
"4_nicolas_29.wav","4","quatre","nicolas","9"
"4_nicolas_2.wav","4","quatre","nicolas","2"
"4_nicolas_30.wav","4","quatre","nicolas","0"
"4_nicolas_31.wav","4","quatre","nicolas","1"
"4_nicolas_32.wav","4","quatre","nicolas","2"
"4_nicolas_33.wav","4","quatre","nicolas","3"
"4_nicolas_34.wav","4","quatre","nicolas","4"
"4_nicolas_35.wav","4","quatre","nicolas","5"
"4_nicolas_36.wav","4","quatre","nicolas","6"
"4_nicolas_37.wav","4","quatre","nicolas","7"
"4_nicolas_38.wav","4","quatre","nicolas","8"
"4_nicolas_39.wav","4","quatre","nicolas","9"
"4_nicolas_3.wav","4","quatre","nicolas","3"
"4_nicolas_40.wav","4","quatre","nicolas","0"
"4_nicolas_41.wav","4","quatre","nicolas","1"
"4_nicolas_42.wav","4","quatre","nicolas","2"
"4_nicolas_43.wav","4","quatre","nicolas","3"
"4_nicolas_44.wav","4","quatre","nicolas","4"
"4_nicolas_45.wav","4","quatre","nicolas","5"
"4_nicolas_46.wav","4","quatre","nicolas","6"
"4_nicolas_47.wav","4","quatre","nicolas","7"
"4_nicolas_48.wav","4","quatre","nicolas","8"
"4_nicolas_49.wav","4","quatre","nicolas","9"
"4_nicolas_4.wav","4","quatre","nicolas","4"
"4_nicolas_5.wav","4","quatre","nicolas","5"
"4_nicolas_6.wav","4","quatre","nicolas","6"
"4_nicolas_7.wav","4","quatre","nicolas","7"
"4_nicolas_8.wav","4","quatre","nicolas","8"
"4_nicolas_9.wav","4","quatre","nicolas","9"
"4_theo_0.wav","4","quatre","theo","0"
"4_theo_10.wav","4","quatre","theo","0"
"4_theo_11.wav","4","quatre","theo","1"
"4_theo_12.wav","4","quatre","theo","2"
"4_theo_13.wav","4","quatre","theo","3"
"4_theo_14.wav","4","quatre","theo","4"
"4_theo_15.wav","4","quatre","theo","5"
"4_theo_16.wav","4","quatre","theo","6"
"4_theo_17.wav","4","quatre","theo","7"
"4_theo_18.wav","4","quatre","theo","8"
"4_theo_19.wav","4","quatre","theo","9"
"4_theo_1.wav","4","quatre","theo","1"
"4_theo_20.wav","4","quatre","theo","0"
"4_theo_21.wav","4","quatre","theo","1"
"4_theo_22.wav","4","quatre","theo","2"
"4_theo_23.wav","4","quatre","theo","3"
"4_theo_24.wav","4","quatre","theo","4"
"4_theo_25.wav","4","quatre","theo","5"
"4_theo_26.wav","4","quatre","theo","6"
"4_theo_27.wav","4","quatre","theo","7"
"4_theo_28.wav","4","quatre","theo","8"
"4_theo_29.wav","4","quatre","theo","9"
"4_theo_2.wav","4","quatre","theo","2"
"4_theo_30.wav","4","quatre","theo","0"
"4_theo_31.wav","4","quatre","theo","1"
"4_theo_32.wav","4","quatre","theo","2"
"4_theo_33.wav","4","quatre","theo","3"
"4_theo_34.wav","4","quatre","theo","4"
"4_theo_35.wav","4","quatre","theo","5"
"4_theo_36.wav","4","quatre","theo","6"
"4_theo_37.wav","4","quatre","theo","7"
"4_theo_38.wav","4","quatre","theo","8"
"4_theo_39.wav","4","quatre","theo","9"
"4_theo_3.wav","4","quatre","theo","3"
"4_theo_40.wav","4","quatre","theo","0"
"4_theo_41.wav","4","quatre","theo","1"
"4_theo_42.wav","4","quatre","theo","2"
"4_theo_43.wav","4","quatre","theo","3"
"4_theo_44.wav","4","quatre","theo","4"
"4_theo_45.wav","4","quatre","theo","5"
"4_theo_46.wav","4","quatre","theo","6"
"4_theo_47.wav","4","quatre","theo","7"
"4_theo_48.wav","4","quatre","theo","8"
"4_theo_49.wav","4","quatre","theo","9"
"4_theo_4.wav","4","quatre","theo","4"
"4_theo_5.wav","4","quatre","theo","5"
"4_theo_6.wav","4","quatre","theo","6"
"4_theo_7.wav","4","quatre","theo","7"
"4_theo_8.wav","4","quatre","theo","8"
"4_theo_9.wav","4","quatre","theo","9"
"4_yweweler_0.wav","4","quatre","yweweler","0"
"4_yweweler_10.wav","4","quatre","yweweler","0"
"4_yweweler_11.wav","4","quatre","yweweler","1"
"4_yweweler_12.wav","4","quatre","yweweler","2"
"4_yweweler_13.wav","4","quatre","yweweler","3"
"4_yweweler_14.wav","4","quatre","yweweler","4"
"4_yweweler_15.wav","4","quatre","yweweler","5"
"4_yweweler_16.wav","4","quatre","yweweler","6"
"4_yweweler_17.wav","4","quatre","yweweler","7"
"4_yweweler_18.wav","4","quatre","yweweler","8"
"4_yweweler_19.wav","4","quatre","yweweler","9"
"4_yweweler_1.wav","4","quatre","yweweler","1"
"4_yweweler_20.wav","4","quatre","yweweler","0"
"4_yweweler_21.wav","4","quatre","yweweler","1"
"4_yweweler_22.wav","4","quatre","yweweler","2"
"4_yweweler_23.wav","4","quatre","yweweler","3"
"4_yweweler_24.wav","4","quatre","yweweler","4"
"4_yweweler_25.wav","4","quatre","yweweler","5"
"4_yweweler_26.wav","4","quatre","yweweler","6"
"4_yweweler_27.wav","4","quatre","yweweler","7"
"4_yweweler_28.wav","4","quatre","yweweler","8"
"4_yweweler_29.wav","4","quatre","yweweler","9"
"4_yweweler_2.wav","4","quatre","yweweler","2"
"4_yweweler_30.wav","4","quatre","yweweler","0"
"4_yweweler_31.wav","4","quatre","yweweler","1"
"4_yweweler_32.wav","4","quatre","yweweler","2"
"4_yweweler_33.wav","4","quatre","yweweler","3"
"4_yweweler_34.wav","4","quatre","yweweler","4"
"4_yweweler_35.wav","4","quatre","yweweler","5"
"4_yweweler_36.wav","4","quatre","yweweler","6"
"4_yweweler_37.wav","4","quatre","yweweler","7"
"4_yweweler_38.wav","4","quatre","yweweler","8"
"4_yweweler_39.wav","4","quatre","yweweler","9"
"4_yweweler_3.wav","4","quatre","yweweler","3"
"4_yweweler_40.wav","4","quatre","yweweler","0"
"4_yweweler_41.wav","4","quatre","yweweler","1"
"4_yweweler_42.wav","4","quatre","yweweler","2"
"4_yweweler_43.wav","4","quatre","yweweler","3"
"4_yweweler_44.wav","4","quatre","yweweler","4"
"4_yweweler_45.wav","4","quatre","yweweler","5"
"4_yweweler_46.wav","4","quatre","yweweler","6"
"4_yweweler_47.wav","4","quatre","yweweler","7"
"4_yweweler_48.wav","4","quatre","yweweler","8"
"4_yweweler_49.wav","4","quatre","yweweler","9"
"4_yweweler_4.wav","4","quatre","yweweler","4"
"4_yweweler_5.wav","4","quatre","yweweler","5"
"4_yweweler_6.wav","4","quatre","yweweler","6"
"4_yweweler_7.wav","4","quatre","yweweler","7"
"4_yweweler_8.wav","4","quatre","yweweler","8"
"4_yweweler_9.wav","4","quatre","yweweler","9"
"5_george_0.wav","5","cinq","george","0"
"5_george_10.wav","5","cinq","george","0"
"5_george_11.wav","5","cinq","george","1"
"5_george_12.wav","5","cinq","george","2"
"5_george_13.wav","5","cinq","george","3"
"5_george_14.wav","5","cinq","george","4"
"5_george_15.wav","5","cinq","george","5"
"5_george_16.wav","5","cinq","george","6"
"5_george_17.wav","5","cinq","george","7"
"5_george_18.wav","5","cinq","george","8"
"5_george_19.wav","5","cinq","george","9"
"5_george_1.wav","5","cinq","george","1"
"5_george_20.wav","5","cinq","george","0"
"5_george_21.wav","5","cinq","george","1"
"5_george_22.wav","5","cinq","george","2"
"5_george_23.wav","5","cinq","george","3"
"5_george_24.wav","5","cinq","george","4"
"5_george_25.wav","5","cinq","george","5"
"5_george_26.wav","5","cinq","george","6"
"5_george_27.wav","5","cinq","george","7"
"5_george_28.wav","5","cinq","george","8"
"5_george_29.wav","5","cinq","george","9"
"5_george_2.wav","5","cinq","george","2"
"5_george_30.wav","5","cinq","george","0"
"5_george_31.wav","5","cinq","george","1"
"5_george_32.wav","5","cinq","george","2"
"5_george_33.wav","5","cinq","george","3"
"5_george_34.wav","5","cinq","george","4"
"5_george_35.wav","5","cinq","george","5"
"5_george_36.wav","5","cinq","george","6"
"5_george_37.wav","5","cinq","george","7"
"5_george_38.wav","5","cinq","george","8"
"5_george_39.wav","5","cinq","george","9"
"5_george_3.wav","5","cinq","george","3"
"5_george_40.wav","5","cinq","george","0"
"5_george_41.wav","5","cinq","george","1"
"5_george_42.wav","5","cinq","george","2"
"5_george_43.wav","5","cinq","george","3"
"5_george_44.wav","5","cinq","george","4"
"5_george_45.wav","5","cinq","george","5"
"5_george_46.wav","5","cinq","george","6"
"5_george_47.wav","5","cinq","george","7"
"5_george_48.wav","5","cinq","george","8"
"5_george_49.wav","5","cinq","george","9"
"5_george_4.wav","5","cinq","george","4"
"5_george_5.wav","5","cinq","george","5"
"5_george_6.wav","5","cinq","george","6"
"5_george_7.wav","5","cinq","george","7"
"5_george_8.wav","5","cinq","george","8"
"5_george_9.wav","5","cinq","george","9"
"5_jackson_0.wav","5","cinq","jackson","0"
"5_jackson_10.wav","5","cinq","jackson","0"
"5_jackson_11.wav","5","cinq","jackson","1"
"5_jackson_12.wav","5","cinq","jackson","2"
"5_jackson_13.wav","5","cinq","jackson","3"
"5_jackson_14.wav","5","cinq","jackson","4"
"5_jackson_15.wav","5","cinq","jackson","5"
"5_jackson_16.wav","5","cinq","jackson","6"
"5_jackson_17.wav","5","cinq","jackson","7"
"5_jackson_18.wav","5","cinq","jackson","8"
"5_jackson_19.wav","5","cinq","jackson","9"
"5_jackson_1.wav","5","cinq","jackson","1"
"5_jackson_20.wav","5","cinq","jackson","0"
"5_jackson_21.wav","5","cinq","jackson","1"
"5_jackson_22.wav","5","cinq","jackson","2"
"5_jackson_23.wav","5","cinq","jackson","3"
"5_jackson_24.wav","5","cinq","jackson","4"
"5_jackson_25.wav","5","cinq","jackson","5"
"5_jackson_26.wav","5","cinq","jackson","6"
"5_jackson_27.wav","5","cinq","jackson","7"
"5_jackson_28.wav","5","cinq","jackson","8"
"5_jackson_29.wav","5","cinq","jackson","9"
"5_jackson_2.wav","5","cinq","jackson","2"
"5_jackson_30.wav","5","cinq","jackson","0"
"5_jackson_31.wav","5","cinq","jackson","1"
"5_jackson_32.wav","5","cinq","jackson","2"
"5_jackson_33.wav","5","cinq","jackson","3"
"5_jackson_34.wav","5","cinq","jackson","4"
"5_jackson_35.wav","5","cinq","jackson","5"
"5_jackson_36.wav","5","cinq","jackson","6"
"5_jackson_37.wav","5","cinq","jackson","7"
"5_jackson_38.wav","5","cinq","jackson","8"
"5_jackson_39.wav","5","cinq","jackson","9"
"5_jackson_3.wav","5","cinq","jackson","3"
"5_jackson_40.wav","5","cinq","jackson","0"
"5_jackson_41.wav","5","cinq","jackson","1"
"5_jackson_42.wav","5","cinq","jackson","2"
"5_jackson_43.wav","5","cinq","jackson","3"
"5_jackson_44.wav","5","cinq","jackson","4"
"5_jackson_45.wav","5","cinq","jackson","5"
"5_jackson_46.wav","5","cinq","jackson","6"
"5_jackson_47.wav","5","cinq","jackson","7"
"5_jackson_48.wav","5","cinq","jackson","8"
"5_jackson_49.wav","5","cinq","jackson","9"
"5_jackson_4.wav","5","cinq","jackson","4"
"5_jackson_5.wav","5","cinq","jackson","5"
"5_jackson_6.wav","5","cinq","jackson","6"
"5_jackson_7.wav","5","cinq","jackson","7"
"5_jackson_8.wav","5","cinq","jackson","8"
"5_jackson_9.wav","5","cinq","jackson","9"
"5_lucas_0.wav","5","cinq","lucas","0"
"5_lucas_10.wav","5","cinq","lucas","0"
"5_lucas_11.wav","5","cinq","lucas","1"
"5_lucas_12.wav","5","cinq","lucas","2"
"5_lucas_13.wav","5","cinq","lucas","3"
"5_lucas_14.wav","5","cinq","lucas","4"
"5_lucas_15.wav","5","cinq","lucas","5"
"5_lucas_16.wav","5","cinq","lucas","6"
"5_lucas_17.wav","5","cinq","lucas","7"
"5_lucas_18.wav","5","cinq","lucas","8"
"5_lucas_19.wav","5","cinq","lucas","9"
"5_lucas_1.wav","5","cinq","lucas","1"
"5_lucas_20.wav","5","cinq","lucas","0"
"5_lucas_21.wav","5","cinq","lucas","1"
"5_lucas_22.wav","5","cinq","lucas","2"
"5_lucas_23.wav","5","cinq","lucas","3"
"5_lucas_24.wav","5","cinq","lucas","4"
"5_lucas_25.wav","5","cinq","lucas","5"
"5_lucas_26.wav","5","cinq","lucas","6"
"5_lucas_27.wav","5","cinq","lucas","7"
"5_lucas_28.wav","5","cinq","lucas","8"
"5_lucas_29.wav","5","cinq","lucas","9"
"5_lucas_2.wav","5","cinq","lucas","2"
"5_lucas_30.wav","5","cinq","lucas","0"
"5_lucas_31.wav","5","cinq","lucas","1"
"5_lucas_32.wav","5","cinq","lucas","2"
"5_lucas_33.wav","5","cinq","lucas","3"
"5_lucas_34.wav","5","cinq","lucas","4"
"5_lucas_35.wav","5","cinq","lucas","5"
"5_lucas_36.wav","5","cinq","lucas","6"
"5_lucas_37.wav","5","cinq","lucas","7"
"5_lucas_38.wav","5","cinq","lucas","8"
"5_lucas_39.wav","5","cinq","lucas","9"
"5_lucas_3.wav","5","cinq","lucas","3"
"5_lucas_40.wav","5","cinq","lucas","0"
"5_lucas_41.wav","5","cinq","lucas","1"
"5_lucas_42.wav","5","cinq","lucas","2"
"5_lucas_43.wav","5","cinq","lucas","3"
"5_lucas_44.wav","5","cinq","lucas","4"
"5_lucas_45.wav","5","cinq","lucas","5"
"5_lucas_46.wav","5","cinq","lucas","6"
"5_lucas_47.wav","5","cinq","lucas","7"
"5_lucas_48.wav","5","cinq","lucas","8"
"5_lucas_49.wav","5","cinq","lucas","9"
"5_lucas_4.wav","5","cinq","lucas","4"
"5_lucas_5.wav","5","cinq","lucas","5"
"5_lucas_6.wav","5","cinq","lucas","6"
"5_lucas_7.wav","5","cinq","lucas","7"
"5_lucas_8.wav","5","cinq","lucas","8"
"5_lucas_9.wav","5","cinq","lucas","9"
"5_nicolas_0.wav","5","cinq","nicolas","0"
"5_nicolas_10.wav","5","cinq","nicolas","0"
"5_nicolas_11.wav","5","cinq","nicolas","1"
"5_nicolas_12.wav","5","cinq","nicolas","2"
"5_nicolas_13.wav","5","cinq","nicolas","3"
"5_nicolas_14.wav","5","cinq","nicolas","4"
"5_nicolas_15.wav","5","cinq","nicolas","5"
"5_nicolas_16.wav","5","cinq","nicolas","6"
"5_nicolas_17.wav","5","cinq","nicolas","7"
"5_nicolas_18.wav","5","cinq","nicolas","8"
"5_nicolas_19.wav","5","cinq","nicolas","9"
"5_nicolas_1.wav","5","cinq","nicolas","1"
"5_nicolas_20.wav","5","cinq","nicolas","0"
"5_nicolas_21.wav","5","cinq","nicolas","1"
"5_nicolas_22.wav","5","cinq","nicolas","2"
"5_nicolas_23.wav","5","cinq","nicolas","3"
"5_nicolas_24.wav","5","cinq","nicolas","4"
"5_nicolas_25.wav","5","cinq","nicolas","5"
"5_nicolas_26.wav","5","cinq","nicolas","6"
"5_nicolas_27.wav","5","cinq","nicolas","7"
"5_nicolas_28.wav","5","cinq","nicolas","8"
"5_nicolas_29.wav","5","cinq","nicolas","9"
"5_nicolas_2.wav","5","cinq","nicolas","2"
"5_nicolas_30.wav","5","cinq","nicolas","0"
"5_nicolas_31.wav","5","cinq","nicolas","1"
"5_nicolas_32.wav","5","cinq","nicolas","2"
"5_nicolas_33.wav","5","cinq","nicolas","3"
"5_nicolas_34.wav","5","cinq","nicolas","4"
"5_nicolas_35.wav","5","cinq","nicolas","5"
"5_nicolas_36.wav","5","cinq","nicolas","6"
"5_nicolas_37.wav","5","cinq","nicolas","7"
"5_nicolas_38.wav","5","cinq","nicolas","8"
"5_nicolas_39.wav","5","cinq","nicolas","9"
"5_nicolas_3.wav","5","cinq","nicolas","3"
"5_nicolas_40.wav","5","cinq","nicolas","0"
"5_nicolas_41.wav","5","cinq","nicolas","1"
"5_nicolas_42.wav","5","cinq","nicolas","2"
"5_nicolas_43.wav","5","cinq","nicolas","3"
"5_nicolas_44.wav","5","cinq","nicolas","4"
"5_nicolas_45.wav","5","cinq","nicolas","5"
"5_nicolas_46.wav","5","cinq","nicolas","6"
"5_nicolas_47.wav","5","cinq","nicolas","7"
"5_nicolas_48.wav","5","cinq","nicolas","8"
"5_nicolas_49.wav","5","cinq","nicolas","9"
"5_nicolas_4.wav","5","cinq","nicolas","4"
"5_nicolas_5.wav","5","cinq","nicolas","5"
"5_nicolas_6.wav","5","cinq","nicolas","6"
"5_nicolas_7.wav","5","cinq","nicolas","7"
"5_nicolas_8.wav","5","cinq","nicolas","8"
"5_nicolas_9.wav","5","cinq","nicolas","9"
"5_theo_0.wav","5","cinq","theo","0"
"5_theo_10.wav","5","cinq","theo","0"
"5_theo_11.wav","5","cinq","theo","1"
"5_theo_12.wav","5","cinq","theo","2"
"5_theo_13.wav","5","cinq","theo","3"
"5_theo_14.wav","5","cinq","theo","4"
"5_theo_15.wav","5","cinq","theo","5"
"5_theo_16.wav","5","cinq","theo","6"
"5_theo_17.wav","5","cinq","theo","7"
"5_theo_18.wav","5","cinq","theo","8"
"5_theo_19.wav","5","cinq","theo","9"
"5_theo_1.wav","5","cinq","theo","1"
"5_theo_20.wav","5","cinq","theo","0"
"5_theo_21.wav","5","cinq","theo","1"
"5_theo_22.wav","5","cinq","theo","2"
"5_theo_23.wav","5","cinq","theo","3"
"5_theo_24.wav","5","cinq","theo","4"
"5_theo_25.wav","5","cinq","theo","5"
"5_theo_26.wav","5","cinq","theo","6"
"5_theo_27.wav","5","cinq","theo","7"
"5_theo_28.wav","5","cinq","theo","8"
"5_theo_29.wav","5","cinq","theo","9"
"5_theo_2.wav","5","cinq","theo","2"
"5_theo_30.wav","5","cinq","theo","0"
"5_theo_31.wav","5","cinq","theo","1"
"5_theo_32.wav","5","cinq","theo","2"
"5_theo_33.wav","5","cinq","theo","3"
"5_theo_34.wav","5","cinq","theo","4"
"5_theo_35.wav","5","cinq","theo","5"
"5_theo_36.wav","5","cinq","theo","6"
"5_theo_37.wav","5","cinq","theo","7"
"5_theo_38.wav","5","cinq","theo","8"
"5_theo_39.wav","5","cinq","theo","9"
"5_theo_3.wav","5","cinq","theo","3"
"5_theo_40.wav","5","cinq","theo","0"
"5_theo_41.wav","5","cinq","theo","1"
"5_theo_42.wav","5","cinq","theo","2"
"5_theo_43.wav","5","cinq","theo","3"
"5_theo_44.wav","5","cinq","theo","4"
"5_theo_45.wav","5","cinq","theo","5"
"5_theo_46.wav","5","cinq","theo","6"
"5_theo_47.wav","5","cinq","theo","7"
"5_theo_48.wav","5","cinq","theo","8"
"5_theo_49.wav","5","cinq","theo","9"
"5_theo_4.wav","5","cinq","theo","4"
"5_theo_5.wav","5","cinq","theo","5"
"5_theo_6.wav","5","cinq","theo","6"
"5_theo_7.wav","5","cinq","theo","7"
"5_theo_8.wav","5","cinq","theo","8"
"5_theo_9.wav","5","cinq","theo","9"
"5_yweweler_0.wav","5","cinq","yweweler","0"
"5_yweweler_10.wav","5","cinq","yweweler","0"
"5_yweweler_11.wav","5","cinq","yweweler","1"
"5_yweweler_12.wav","5","cinq","yweweler","2"
"5_yweweler_13.wav","5","cinq","yweweler","3"
"5_yweweler_14.wav","5","cinq","yweweler","4"
"5_yweweler_15.wav","5","cinq","yweweler","5"
"5_yweweler_16.wav","5","cinq","yweweler","6"
"5_yweweler_17.wav","5","cinq","yweweler","7"
"5_yweweler_18.wav","5","cinq","yweweler","8"
"5_yweweler_19.wav","5","cinq","yweweler","9"
"5_yweweler_1.wav","5","cinq","yweweler","1"
"5_yweweler_20.wav","5","cinq","yweweler","0"
